Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA SCA,SCA SCA90,SCA Types PassLive,SCA Types PassDead,SCA Types Drib,SCA Types Sh,SCA Types Fld,SCA Types Def,GCA GCA,GCA GCA90,GCA Types PassLive,GCA Types PassDead,GCA Types Drib,GCA Types Sh,GCA Types Fld,GCA Types Def
Yoann Etienne,FRA,DF,Lorient,Ligue 1,23,1997,1.0,1,1.00,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Xabier Etxeita,ESP,DF,Getafe,La Liga,32,1987,9.8,2,0.20,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jonny Evans,NIR,DF,Leicester City,Premier League,32,1988,27.5,14,0.51,14,0,0,0,0,0,4,0.15,4,0,0,0,0,0
Edu Expósito,ESP,MF,Eibar,La Liga,23,1996,27.3,84,3.08,48,17,7,3,6,3,5,0.18,4,0,0,1,0,0
Valentin Eysseric,FRA,MF,Fiorentina,Serie A,28,1992,8.1,16,1.98,11,2,1,2,0,0,2,0.25,1,0,0,1,0,0
Eberechi Eze,ENG,MF,Crystal Palace,Premier League,22,1998,28.4,83,2.92,48,13,10,2,8,2,12,0.42,4,2,4,1,1,0
Jokin Ezkieta,ESP,GK,Athletic Club,La Liga,23,1996,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Łukasz Fabiański,POL,GK,West Ham,Premier League,35,1985,35.0,1,0.03,0,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Fabinho,BRA,DF,Liverpool,Premier League,26,1993,28.5,23,0.81,20,0,0,0,2,1,4,0.14,3,0,0,0,1,0
Fábio,BRA,DF,Nantes,Ligue 1,30,1990,16.7,28,1.67,22,3,0,0,3,0,3,0.18,2,0,0,0,1,0
Cesc Fàbregas,ESP,MF,Monaco,Ligue 1,33,1987,9.7,47,4.82,28,16,2,0,1,0,5,0.51,5,0,0,0,0,0
Bandiougou Fadiga,FRA,MF,Brest,Ligue 1,19,2001,0.5,2,4.19,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Bandiougou Fadiga,FRA,FW,Paris S-G,Ligue 1,19,2001,0.7,2,2.86,0,0,0,0,2,0,0,0.00,0,0,0,0,0,0
Wout Faes,BEL,DF,Reims,Ligue 1,22,1998,32.2,11,0.34,8,1,0,1,0,1,1,0.03,0,0,0,1,0,0
Nicolò Fagioli,ITA,MF,Juventus,Serie A,19,2001,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ralf Fährmann,GER,GK,Schalke 04,Bundesliga,31,1988,20.8,7,0.34,6,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Romain Faivre,FRA,MF,Brest,Ligue 1,22,1998,32.1,150,4.67,74,37,12,8,17,2,14,0.44,5,4,1,2,2,0
Fali,ESP,DF,Cádiz,La Liga,26,1993,29.3,20,0.68,15,0,2,2,1,0,3,0.10,1,0,1,1,0,0
Iago Falque,ESP,MF,Benevento,Serie A,30,1990,4.0,29,7.29,20,2,4,2,0,1,1,0.25,1,0,0,0,0,0
Andri Fannar Baldursson,ISL,MF,Bologna,Serie A,18,2002,2.4,4,1.66,4,0,0,0,0,0,1,0.41,1,0,0,0,0,0
Paolo Faragò,ITA,DF,Cagliari,Serie A,27,1993,4.1,8,1.95,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Paolo Faragò,ITA,DF,Bologna,Serie A,27,1993,0.3,2,7.83,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Davide Faraoni,ITA,DF,Hellas Verona,Serie A,28,1991,32.1,42,1.31,33,1,4,1,3,0,9,0.28,7,1,1,0,0,0
Mohamed Fares,ALG,DF,Lazio,Serie A,24,1996,12.7,28,2.21,24,1,1,1,0,1,3,0.24,2,0,0,1,0,0
Diego Farias,BRA,FW,Spezia,Serie A,30,1990,16.8,52,3.09,41,0,3,4,2,2,3,0.18,1,0,0,2,0,0
Wuilker Faríñez,VEN,GK,Lens,Ligue 1,22,1998,1.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Noah Fatar,FRA,FW,Angers,Ligue 1,18,2002,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ansu Fati,ESP,FW,Barcelona,La Liga,17,2002,4.8,19,3.97,12,1,1,0,5,0,2,0.42,0,0,1,0,1,0
Julien Faussurier,FRA,DF,Brest,Ligue 1,33,1987,10.6,31,2.92,24,3,0,2,0,2,5,0.47,5,0,0,0,0,0
Andrea Favilli,ITA,FW,Hellas Verona,Serie A,23,1997,3.8,10,2.65,7,0,1,0,1,1,1,0.27,1,0,0,0,0,0
Federico Fazio,ARG,DF,Roma,Serie A,33,1987,4.5,3,0.67,1,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Nabil Fekir,FRA,MF,Betis,La Liga,27,1993,29.1,138,4.74,78,18,18,7,16,1,17,0.58,9,3,3,0,2,0
Felipe,BRA,DF,Atlético Madrid,La Liga,31,1989,22.9,8,0.35,8,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Luiz Felipe,ITA,DF,Lazio,Serie A,23,1997,10.1,7,0.69,7,0,0,0,0,0,0,0.00,0,0,0,0,0,0
João Félix,POR,FW,Atlético Madrid,La Liga,20,1999,17.5,46,2.63,33,0,5,4,4,0,10,0.57,7,0,1,1,1,0
Ohis Felix Uduokhai,GER,DF,Augsburg,Bundesliga,22,1997,29.0,10,0.34,8,0,0,0,1,1,1,0.03,1,0,0,0,0,0
Zinedine Ferhat,ALG,FW,Nîmes,Ligue 1,27,1993,32.9,113,3.44,71,11,14,5,10,2,22,0.67,16,0,2,1,3,0
Bruno Fernandes,POR,MF,Manchester Utd,Premier League,25,1994,34.4,168,4.88,121,22,4,10,8,3,27,0.78,23,2,0,2,0,0
Edimilson Fernandes,SUI,MF,Mainz 05,Bundesliga,24,1996,9.3,15,1.61,9,5,0,1,0,0,1,0.11,0,1,0,0,0,0
Aitor Fernández,ESP,GK,Levante,La Liga,29,1991,29.0,1,0.03,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álex Fernández,ESP,MF,Cádiz,La Liga,27,1992,21.6,40,1.85,19,20,0,0,1,0,4,0.18,3,1,0,0,0,0
Álvaro Fernández,ESP,GK,Huesca,La Liga,22,1998,22.0,3,0.14,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Andrés Fernández,ESP,GK,Huesca,La Liga,33,1986,16.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Augusto Fernández,ARG,MF,Cádiz,La Liga,34,1986,4.1,1,0.24,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Carlos Fernández,ESP,FW,Sevilla,La Liga,24,1996,1.6,5,3.15,3,0,0,2,0,0,0,0.00,0,0,0,0,0,0
Carlos Fernández,ESP,FW,Real Sociedad,La Liga,24,1996,4.3,11,2.54,8,0,0,1,2,0,3,0.69,2,0,0,1,0,0
Federico Fernández,ARG,DF,Newcastle Utd,Premier League,31,1989,23.1,11,0.48,9,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Joaquín Fernández,ESP,DF,Valladolid,La Liga,24,1996,23.0,12,0.52,9,0,0,2,1,0,3,0.13,1,0,0,1,1,0
Fernandinho,BRA,MF,Manchester City,Premier League,35,1985,13.2,29,2.20,21,0,3,0,0,5,3,0.23,2,0,0,0,0,1
Fernando,BRA,MF,Sevilla,La Liga,33,1987,28.3,36,1.27,33,1,1,0,0,1,10,0.35,9,0,1,0,0,0
Alex Ferrari,ITA,DF,Sampdoria,Serie A,26,1994,9.8,6,0.61,6,0,0,0,0,0,2,0.20,2,0,0,0,0,0
David Ferreiro,ESP,MF,Huesca,La Liga,32,1988,28.1,106,3.78,61,33,5,2,5,0,11,0.39,8,2,0,1,0,0
Salvador Ferrer,ESP,DF,Spezia,Serie A,22,1998,13.2,26,1.97,24,1,0,0,0,1,2,0.15,2,0,0,0,0,0
Facundo Ferreyra,ARG,FW,Celta Vigo,La Liga,29,1991,3.3,2,0.60,0,0,0,1,1,0,0,0.00,0,0,0,0,0,0
Jordan Ferri,FRA,MF,Montpellier,Ligue 1,28,1992,28.6,56,1.96,47,0,0,1,3,5,6,0.21,5,0,0,0,0,1
Marco Festa,ITA,GK,Crotone,Serie A,28,1992,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Fidel,ESP,MF,Elche,La Liga,30,1989,26.6,72,2.70,38,25,4,1,4,0,6,0.23,4,2,0,0,0,0
Sam Field,ENG,MF,West Brom,Premier League,22,1998,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Alfreð Finnbogason,ISL,FW,Augsburg,Bundesliga,31,1989,6.0,19,3.14,15,0,2,2,0,0,1,0.17,1,0,0,0,0,0
Roberto Firmino,BRA,FW,Liverpool,Premier League,28,1991,31.5,107,3.39,80,0,12,9,5,1,9,0.29,8,0,0,1,0,0
Junior Firpo,ESP,DF,Barcelona,La Liga,23,1996,3.2,8,2.49,6,0,0,0,1,1,1,0.31,1,0,0,0,0,0
John Fleck,SCO,MF,Sheffield Utd,Premier League,28,1991,28.6,66,2.31,46,13,3,2,1,1,3,0.10,2,1,0,0,0,0
Mark Flekken,NED,GK,Freiburg,Bundesliga,27,1993,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Florian Flick,GER,MF,Schalke 04,Bundesliga,20,2000,4.0,3,0.75,2,0,0,0,1,0,1,0.25,1,0,0,0,0,0
Alexis Flips,FRA,MF,Reims,Ligue 1,20,2000,0.5,1,2.09,0,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Alessandro Florenzi,ITA,DF,Paris S-G,Ligue 1,29,1991,17.1,27,1.58,22,3,0,2,0,0,1,0.06,1,0,0,0,0,0
Kingsley Fobi,GHA,DF,Granada,La Liga,21,1998,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Phil Foden,ENG,FW,Manchester City,Premier League,20,2000,18.0,67,3.73,43,8,9,4,2,1,14,0.78,9,0,1,3,1,0
Mamadou Fofana,MLI,MF,Metz,Ligue 1,22,1998,11.9,5,0.42,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Seko Fofana,CIV,MF,Lens,Ligue 1,25,1995,25.7,60,2.34,50,0,3,3,3,1,12,0.47,9,0,1,1,1,0
Wesley Fofana,FRA,DF,Leicester City,Premier League,19,2000,25.1,18,0.72,14,0,0,1,2,1,1,0.04,0,0,0,0,1,0
Wesley Fofana,FRA,DF,Saint-Étienne,Ligue 1,19,2000,3.5,3,0.86,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Youssouf Fofana,FRA,MF,Monaco,Ligue 1,21,1999,31.9,65,2.04,45,9,5,1,3,2,9,0.28,6,1,1,0,1,0
Thomas Foket,BEL,DF,Reims,Ligue 1,25,1994,36.9,45,1.22,40,3,0,0,1,1,4,0.11,3,0,0,0,1,0
Ramón Folch,ESP,MF,Elche,La Liga,30,1989,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Lamine Fomba,FRA,MF,Nîmes,Ligue 1,22,1998,24.2,30,1.24,25,0,3,0,1,1,2,0.08,2,0,0,0,0,0
Thomas Fontaine,MAD,DF,Lorient,Ligue 1,29,1991,3.6,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José Fontán,ESP,DF,Celta Vigo,La Liga,20,2000,7.2,4,0.55,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
José Fonte,POR,DF,Lille,Ligue 1,36,1983,35.4,26,0.73,23,0,0,1,2,0,2,0.06,0,0,0,1,1,0
Fernando Forestieri,ITA,FW,Udinese,Serie A,30,1990,6.1,16,2.61,15,0,0,0,1,0,3,0.49,3,0,0,0,0,0
Pablo Fornals,ESP,FW,West Ham,Premier League,24,1996,28.6,71,2.48,59,1,1,5,4,1,12,0.42,7,1,0,3,1,0
Emil Forsberg,SWE,FW,RB Leipzig,Bundesliga,28,1991,17.1,75,4.39,50,8,6,4,5,2,9,0.53,5,1,1,0,1,1
Fraser Forster,ENG,GK,Southampton,Premier League,32,1988,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Philipp Förster,GER,FW,Stuttgart,Bundesliga,25,1995,16.8,58,3.46,43,6,6,1,2,0,5,0.30,5,0,0,0,0,0
Steven Fortes,CPV,DF,Lens,Ligue 1,28,1992,15.9,9,0.56,9,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yassin Fortune,FRA,FW,Angers,Ligue 1,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Timothy Fosu-Mensah,NED,DF,Manchester Utd,Premier League,22,1998,0.9,4,4.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Timothy Fosu-Mensah,NED,DF,Leverkusen,Bundesliga,22,1998,4.5,6,1.32,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daam Foulon,BEL,DF,Benevento,Serie A,21,1999,11.3,10,0.88,8,2,0,0,0,0,1,0.09,0,1,0,0,0,0
Dimitri Foulquier,FRA,DF,Granada,La Liga,27,1993,29.6,23,0.78,18,2,0,1,2,0,5,0.17,4,0,0,1,0,0
Juan Foyth,ARG,DF,Villarreal,La Liga,22,1998,13.0,11,0.85,10,0,0,0,1,0,1,0.08,1,0,0,0,0,0
Gianluca Frabotta,ITA,DF,Juventus,Serie A,21,1999,7.7,15,1.96,13,1,1,0,0,0,2,0.26,2,0,0,0,0,0
Raphael Framberger,GER,DF,Augsburg,Bundesliga,24,1995,17.1,21,1.23,17,2,1,0,0,1,1,0.06,1,0,0,0,0,0
Tyrese Francois,AUS,DF,Fulham,Premier League,20,2000,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Ryan Fraser,SCO,FW,Newcastle Utd,Premier League,26,1994,10.3,38,3.69,23,13,0,1,1,0,4,0.39,2,1,0,0,1,0
Fred,BRA,MF,Manchester Utd,Premier League,27,1993,26.6,67,2.52,58,1,2,1,2,3,5,0.19,4,0,0,0,0,1
Ryan Fredericks,ENG,DF,West Ham,Premier League,27,1992,6.3,21,3.32,16,0,1,1,1,2,1,0.16,1,0,0,0,0,0
Remo Freuler,SUI,MF,Atalanta,Serie A,28,1992,30.1,78,2.59,61,2,5,2,4,4,11,0.37,8,0,1,0,0,2
Marco Friedl,AUT,DF,Werder Bremen,Bundesliga,22,1998,30.9,24,0.78,17,4,1,0,1,1,2,0.06,1,1,0,0,0,0
Marvin Friedrich,GER,DF,Union Berlin,Bundesliga,24,1995,34.0,26,0.76,21,0,1,3,1,0,5,0.15,4,0,0,1,0,0
Jeremie Frimpong,NED,DF,Leverkusen,Bundesliga,19,2000,4.8,10,2.06,9,0,1,0,0,0,2,0.41,2,0,0,0,0,0
Jorge de Frutos,ESP,MF,Levante,La Liga,23,1997,24.3,73,3.01,49,7,4,1,7,5,16,0.66,10,1,1,0,2,2
Christian Fuchs,AUT,DF,Leicester City,Premier League,34,1986,7.8,3,0.38,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Angelo Fulgini,FRA,MF,Angers,Ligue 1,23,1996,30.3,113,3.73,75,15,7,4,11,1,10,0.33,7,1,1,0,1,0
Niclas Füllkrug,GER,FW,Werder Bremen,Bundesliga,27,1993,9.7,18,1.85,11,0,2,1,4,0,2,0.21,1,0,0,0,1,0
Ramiro Funes Mori,ARG,DF,Villarreal,La Liga,29,1991,8.1,3,0.37,3,0,0,0,0,0,1,0.12,1,0,0,0,0,0
Darnell Furlong,ENG,DF,West Brom,Premier League,24,1995,32.6,34,1.04,24,5,0,3,2,0,3,0.09,3,0,0,0,0,0
Daniel Fuzato,BRA,GK,Roma,Serie A,23,1997,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Baptiste Gabard,FRA,MF,Saint-Étienne,Ligue 1,20,2000,1.5,1,0.68,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matteo Gabbia,ITA,DF,Milan,Serie A,20,1999,6.2,3,0.48,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Manolo Gabbiadini,ITA,FW,Sampdoria,Serie A,28,1991,9.7,26,2.69,17,1,2,3,2,1,7,0.72,3,0,1,2,0,1
Mijat Gaćinović,SRB,DF,Hoffenheim,Bundesliga,25,1995,9.1,24,2.63,16,5,1,2,0,0,3,0.33,1,1,0,1,0,0
Roberto Gagliardini,ITA,MF,Inter,Serie A,26,1994,13.7,17,1.24,13,1,1,1,1,0,6,0.44,4,0,1,0,1,0
Riccardo Gagliolo,SWE,DF,Parma,Serie A,30,1990,21.7,35,1.61,31,0,0,1,1,2,3,0.14,3,0,0,0,0,0
Adolfo Gaich,ARG,FW,Benevento,Serie A,21,1999,8.5,14,1.64,8,0,2,0,2,2,3,0.35,1,0,1,0,0,1
Andrey Galabinov,BUL,FW,Spezia,Serie A,31,1988,4.8,6,1.26,6,0,0,0,0,0,2,0.42,2,0,0,0,0,0
Javi Galán,ESP,DF,Huesca,La Liga,25,1994,34.1,69,2.03,51,9,3,0,6,0,7,0.21,4,3,0,0,0,0
Conor Gallagher,ENG,MF,West Brom,Premier League,20,2000,28.1,41,1.46,24,7,3,1,5,1,3,0.11,2,1,0,0,0,0
Enric Gallego,ESP,FW,Osasuna,La Liga,33,1986,9.0,16,1.79,13,0,0,1,2,0,3,0.33,2,0,0,1,0,0
Kévin Gameiro,FRA,FW,Valencia,La Liga,33,1987,12.0,14,1.17,10,0,0,2,2,0,2,0.17,2,0,0,0,0,0
Idrissa Gana Gueye,SEN,MF,Paris S-G,Ligue 1,30,1989,17.6,46,2.62,37,0,3,0,2,4,4,0.23,3,0,1,0,0,0
Ignatius Ganago,CMR,FW,Lens,Ligue 1,21,1999,14.5,33,2.28,14,0,6,2,9,2,8,0.55,0,0,3,0,3,2
Aleix García,ESP,MF,Eibar,La Liga,23,1997,4.9,12,2.47,7,5,0,0,0,0,1,0.21,0,1,0,0,0,0
Borja García,ESP,MF,Huesca,La Liga,29,1990,12.4,39,3.14,33,0,2,2,2,0,0,0.00,0,0,0,0,0,0
Dani García,ESP,MF,Athletic Club,La Liga,30,1990,21.3,18,0.84,15,1,0,0,0,2,1,0.05,1,0,0,0,0,0
David García,ESP,DF,Osasuna,La Liga,26,1994,35.0,8,0.23,7,0,0,0,0,1,1,0.03,0,0,0,0,0,1
Eric García,ESP,DF,Manchester City,Premier League,19,2001,4.3,4,0.94,3,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Manu García,ESP,MF,Alavés,La Liga,34,1986,12.5,11,0.88,7,0,0,1,2,1,1,0.08,0,0,0,0,1,0
Raúl García,ESP,DF,Valladolid,La Liga,31,1989,5.6,8,1.43,7,1,0,0,0,0,0,0.00,0,0,0,0,0,0
Raúl García,ESP,FW,Athletic Club,La Liga,34,1986,19.4,33,1.70,26,0,1,0,5,1,2,0.10,2,0,0,0,0,0
Rubén García,ESP,MF,Osasuna,La Liga,27,1993,30.2,79,2.62,48,22,2,0,5,2,9,0.30,6,1,0,0,1,1
Sergi García,ESP,MF,Alavés,La Liga,21,1999,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Unai García,ESP,DF,Osasuna,La Liga,28,1992,13.8,8,0.58,5,1,0,2,0,0,1,0.07,1,0,0,0,0,0
Mario Gaspar,ESP,DF,Villarreal,La Liga,29,1990,20.6,31,1.51,25,0,1,1,2,2,4,0.19,3,0,0,0,1,0
Manuel Gasparini,ITA,GK,Udinese,Serie A,18,2002,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dwight Gayle,ENG,FW,Newcastle Utd,Premier League,29,1990,5.7,13,2.28,8,2,0,2,1,0,1,0.18,1,0,0,0,0,0
Paulo Gazzaniga,ARG,GK,Elche,La Liga,28,1992,8.0,4,0.50,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Jean-Philippe Gbamin,CIV,MF,Everton,Premier League,24,1995,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Yann Gboho,FRA,MF,Rennes,Ligue 1,19,2001,3.4,15,4.46,9,0,3,2,1,0,0,0.00,0,0,0,0,0,0
David de Gea,ESP,GK,Manchester Utd,Premier League,29,1990,25.5,2,0.08,1,1,0,0,0,0,1,0.04,1,0,0,0,0,0
Christian Gebauer,AUT,MF,Arminia,Bundesliga,26,1993,7.6,14,1.83,12,0,0,2,0,0,1,0.13,1,0,0,0,0,0
Theodor Gebre Selassie,CZE,DF,Werder Bremen,Bundesliga,33,1986,33.7,38,1.13,30,3,0,2,3,0,4,0.12,2,1,0,1,0,0
Emrehan Gedikli,GER,FW,Leverkusen,Bundesliga,17,2003,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Dennis Geiger,GER,MF,Hoffenheim,Bundesliga,22,1998,7.3,24,3.28,15,8,0,1,0,0,1,0.14,0,1,0,0,0,0
Christian Gentner,GER,MF,Union Berlin,Bundesliga,34,1985,11.5,18,1.57,16,0,0,0,2,0,1,0.09,1,0,0,0,0,0
Yannick Gerhardt,GER,MF,Wolfsburg,Bundesliga,26,1994,21.5,38,1.77,26,3,2,4,3,0,7,0.33,5,0,0,1,1,0
Valère Germain,FRA,FW,Marseille,Ligue 1,30,1990,9.5,5,0.53,4,0,0,0,1,0,0,0.00,0,0,0,0,0,0
Gervinho,CIV,FW,Parma,Serie A,33,1987,22.5,57,2.54,42,0,11,1,3,0,3,0.13,2,0,0,0,1,0
Willem Geubbels,FRA,FW,Monaco,Ligue 1,18,2001,3.3,6,1.84,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Hamadi Al Ghaddioui,MAR,FW,Stuttgart,Bundesliga,29,1990,0.5,2,3.91,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Anwar El Ghazi,NED,FW,Aston Villa,Premier League,25,1995,17.9,55,3.07,30,9,4,6,6,0,1,0.06,0,0,0,1,0,0
Paolo Ghiglione,ITA,DF,Genoa,Serie A,23,1997,15.1,32,2.12,23,6,1,0,1,1,6,0.40,5,1,0,0,0,0
Faouzi Ghoulam,ALG,DF,Napoli,Serie A,29,1991,3.2,12,3.74,6,4,0,2,0,0,1,0.31,0,0,0,1,0,0
Kieran Gibbs,ENG,DF,West Brom,Premier League,30,1989,9.0,4,0.44,4,0,0,0,0,0,1,0.11,1,0,0,0,0,0
Morgan Gibbs-White,ENG,MF,Wolves,Premier League,20,2000,4.6,17,3.70,12,2,0,0,3,0,1,0.22,0,0,0,0,1,0
Niko Gießelmann,GER,DF,Union Berlin,Bundesliga,28,1991,4.8,6,1.26,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0
Rafał Gikiewicz,POL,GK,Augsburg,Bundesliga,32,1987,34.0,3,0.09,2,1,0,0,0,0,1,0.03,0,1,0,0,0,0
David Gil,ESP,GK,Cádiz,La Liga,26,1994,4.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Billy Gilmour,SCO,MF,Chelsea,Premier League,19,2001,2.9,4,1.38,4,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Álvaro Giménez,ESP,FW,Cádiz,La Liga,29,1991,4.5,3,0.66,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Daniel Ginczek,GER,FW,Wolfsburg,Bundesliga,29,1991,2.4,5,2.09,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Matthias Ginter,GER,DF,M'Gladbach,Bundesliga,26,1994,34.0,30,0.88,28,0,1,0,1,0,5,0.15,5,0,0,0,0,0
Andrei Girotto,BRA,DF,Nantes,Ligue 1,28,1992,29.6,19,0.64,13,0,0,5,1,0,3,0.10,1,0,0,2,0,0
Olivier Giroud,FRA,FW,Chelsea,Premier League,33,1986,8.3,15,1.80,12,0,0,2,0,1,0,0.00,0,0,0,0,0,0
Robert Glatzel,GER,FW,Mainz 05,Bundesliga,26,1994,4.0,11,2.76,7,0,1,1,1,1,3,0.75,1,0,0,1,0,1
Kamil Glik,POL,DF,Benevento,Serie A,32,1988,35.6,13,0.36,12,0,1,0,0,0,1,0.03,1,0,0,0,0,0
Serge Gnabry,GER,FW,Bayern Munich,Bundesliga,25,1995,18.3,79,4.32,64,7,4,3,1,0,11,0.60,9,1,0,0,1,0
Ben Godfrey,ENG,DF,Everton,Premier League,22,1998,29.8,10,0.34,7,0,0,2,1,0,2,0.07,1,0,0,1,0,0
Diego Godín,URU,DF,Cagliari,Serie A,34,1986,27.9,20,0.72,19,0,0,0,1,0,2,0.07,2,0,0,0,0,0
Akaki Gogia,GER,FW,Union Berlin,Bundesliga,28,1992,1.6,5,3.21,4,0,0,0,1,0,3,1.93,2,0,0,0,1,0
Amer Gojak,BIH,MF,Torino,Serie A,23,1997,5.3,14,2.65,6,5,1,1,0,1,2,0.38,0,1,0,1,0,0
Edoardo Goldaniga,ITA,DF,Genoa,Serie A,26,1993,20.6,12,0.58,12,0,0,0,0,0,2,0.10,2,0,0,0,0,0
Vladimir Golemić,SVN,DF,Crotone,Serie A,29,1991,26.0,12,0.46,11,1,0,0,0,0,1,0.04,0,1,0,0,0,0
Pierluigi Gollini,ITA,GK,Atalanta,Serie A,25,1995,24.0,3,0.13,2,1,0,0,0,0,1,0.04,0,1,0,0,0,0
Aleksandr Golovin,RUS,MF,Monaco,Ligue 1,24,1996,11.9,49,4.13,20,23,3,2,0,1,12,1.01,6,5,0,0,0,1
Tomislav Gomelt,CRO,MF,Crotone,Serie A,25,1995,0.2,1,4.74,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0
André Gomes,POR,MF,Everton,Premier League,27,1993,17.4,35,2.01,31,2,1,0,0,1,2,0.11,2,0,0,0,0,0
Dani Gómez,ESP,FW,Levante,La Liga,22,1998,18.5,29,1.57,21,0,3,2,3,0,6,0.32,3,0,0,2,1,0
Ibai Gómez,ESP,MF,Athletic Club,La Liga,30,1989,4.7,9,1.91,6,3,0,0,0,0,2,0.42,1,1,0,0,0,0
Joe Gomez,ENG,DF,Liverpool,Premier League,23,1997,6.6,2,0.31,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxi Gómez,URU,FW,Valencia,La Liga,23,1996,29.9,48,1.61,28,0,2,5,12,1,11,0.37,3,0,0,3,5,0
Moi Gómez,ESP,MF,Villarreal,La Liga,26,1994,28.5,62,2.18,47,6,6,2,1,0,4,0.14,3,1,0,0,0,0
Papu Gómez,ARG,MF,Sevilla,La Liga,32,1988,10.2,37,3.64,22,5,4,0,5,1,2,0.20,1,0,0,0,1,0
Papu Gómez,ARG,FW,Atalanta,Serie A,32,1988,7.4,36,4.86,20,4,7,1,4,0,5,0.68,4,0,1,0,0,0
Sergi Gómez,ESP,DF,Sevilla,La Liga,28,1992,8.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Sergio Gómez,ESP,MF,Huesca,La Liga,19,2000,8.8,19,2.16,11,6,0,1,1,0,1,0.11,1,0,0,0,0,0
Alfred Gomis,SEN,GK,Rennes,Ligue 1,26,1993,22.0,3,0.14,1,2,0,0,0,0,0,0.00,0,0,0,0,0,0
Alfred Gomis,SEN,GK,Dijon,Ligue 1,26,1993,5.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0
Maxime Gonalons,FRA,MF,Granada,La Liga,31,1989,16.4,21,1.28,16,0,1,1,2,1,2,0.12,2,0,0,0,0,0
Vagner Gonçalves,CPV,FW,Metz,Ligue 1,24,1996,10.7,32,2.98,17,3,3,1,7,1,5,0.47,3,0,1,0,1,0
Álvaro González,ESP,DF,Marseille,Ligue 1,30,1990,31.5,13,0.41,9,0,0,1,2,1,4,0.13,1,0,0,1,1,1
